# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
# validation-count	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass	validation-count
MONOMER0-4519	407.0806767130036	156.17781412023123	0.00046594060715760287	0.00014056349369547376	574.0055339326514	0.00025807300203713597	0.00011308315605601429	NaN
EG10158-MONOMER	1051.2191439511294	445.84092223696706	0.0012155731531741385	0.00046892430809592145	772.1422325822016	0.0001934684753922085	0.00008477456232150968	NaN
EG10159-MONOMER	734.8513751457995	314.5980216213458	0.0008471490195502067	0.0003218264165624713	474.73693194445724	0.0002703803607011588	0.00011847602919444807	NaN
CPDB-MONOMER	323.59381545708254	153.48676230004045	0.00037291217798843837	0.00015714446308992785	1047.0182046908035	0.00018194624585574562	0.0000797257192790377	NaN
MANNPGUANYLTRANGDP-MONOMER	10.182700704519224	38.40288417854449	0.000012735148042190083	0.00004780923167580667	865.0048417776242	4.284493059402273e-6	1.8773912553145666e-6	NaN
PHOSMANMUT-MONOMER	9.869683281866722	38.399617339864236	0.000012417307468927326	0.00004793934970302329	838.4144907487464	3.953389161800102e-6	1.7323072154198665e-6	NaN
CPXA-MONOMER	149.1401099628097	61.130978062560104	0.00017160713551710714	0.000059412910670492425	183.1231891664917	0.0000611196875338482	0.000026781597102088293	NaN
PD00257	3497.0369378960504	799.423628510996	0.00401753448943873	0.0003649505133410051	806.8426412889615	0.0006564245594719779	0.00028763396524169763	NaN
CRR-MONOMER	13719.522620542812	3256.627967325463	0.015788192467003918	0.0018636603803687062	998.137477289516	0.001986915980686337	0.0008706324495028347	NaN
PD03695	1405.5711674337465	549.4904067536309	0.0016135226152904003	0.000536111475835997	280.6643770358935	0.00008260573948189305	0.000036196415956788785	NaN
EG10167-MONOMER	204.93885685089475	90.32036197869371	0.00023634984827303036	0.00009338110022777391	313.3368854805981	0.0001222076621472568	0.00005354929814723629	501.0
EG10168-MONOMER	288.1453780811266	97.26867809238529	0.0003315359941906345	0.00008732427110250367	215.79780594370945	0.00013057400507906157	0.000057215285894529866	NaN
EG10169-MONOMER	165.3771284683984	50.14275392848591	0.0001904563958675675	0.00004267916714502091	126.07980135790494	0.000023510723151577252	0.000010301994994257417	NaN
ADENYLATECYC-MONOMER	69.17798016109694	27.747181450831693	0.00007946011122970079	0.000027760869823703728	43.618095824830256	0.000053587931218602426	0.000023481310872805584	NaN
CYTOCHROME-B561-MONOMER	850.1693329560699	245.446880868181	0.0009794834684654496	0.0002015581598881232	1098.935763884321	0.00013699944661930695	0.00006003080399479131	NaN
CYDA-MONOMER	10.895185208556825	17.08953185642342	0.000012478488591031403	0.000018901047346107074	351.5260738210955	5.034689531432533e-6	2.206114461731415e-6	NaN
CYDB-MONOMER	8.582617652267551	13.610182811604457	9.778091723739683e-6	0.000014907829130404806	276.91258373834233	2.8928208041546938e-6	1.267584380605752e-6	NaN
CYANLY-MONOMER	24.887470305766634	45.20643320465305	0.00002849371578093413	0.000049810806087258675	720.8386297977712	3.3679465273930994e-6	1.475776310342997e-6	NaN
CARBODEHYDRAT-MONOMER	24.372430316514574	45.01720849877991	0.000027747529005421323	0.00004911526094798858	705.921054183126	4.598492845531188e-6	2.0149805673932538e-6	NaN
CYNX-MONOMER	6.709622458305938	22.15392706052578	7.822377004604722e-6	0.00002608418796091546	683.990246939199	2.2040208615764887e-6	9.65764078663682e-7	NaN
CYOA-MONOMER	5340.784768461314	1337.6520226630553	0.006131818321999104	0.0007590482949817073	1168.4747613347085	0.001480303758048257	0.0006486436766352935	NaN
CYOB-MONOMER	4644.82013691408	1185.509372339875	0.005333318440479145	0.0007116950870620979	1016.2092906220886	0.002742388270065123	0.00120166742844853	NaN
CYOC-MONOMER	4859.110707837242	1263.0154080501404	0.0055791558184667385	0.0007938230024421373	1063.0924987218339	0.0008726762439336938	0.0003823917383846677	NaN
CYOD-MONOMER	4935.522060754351	1280.9647193378557	0.005668273341437959	0.0008090891190817269	1079.8100301771976	0.0004713400281928743	0.00020653310320275646	NaN
HEMEOSYN-MONOMER	2052.861667111105	564.8921761084907	0.002356207499556591	0.0003929579128652871	449.13194418465457	0.0005257715650651074	0.0002303840675806797	NaN
CYSA-MONOMER	3055.0113626879615	1039.200967943836	0.003512053494948114	0.0009145216630970121	2608.0837567774224	0.0009958683799931882	0.00043637241608796695	NaN
PD00232	5476.521378830225	1860.399486807191	0.006297666342803562	0.0016583183600543327	5906.08122679885	0.001571805874598876	0.0006887383321927173	0.0
ADENYLYLSULFKIN-MONOMER	801.5499646824371	240.32587144095854	0.0009174439474533974	0.00017564927365977377	474.9966899440161	0.00014201191398185577	0.00006222718108387257	NaN
CYSD-MONOMER	3370.7360790787716	1034.1020283422447	0.0038479623989928057	0.0007355432033043698	1997.490550538065	0.0009417332154330989	0.0004126513169658446	NaN
SERINE-O-ACETTRAN-MONOMER	274.59484546785086	91.59724378596471	0.00031601711353024974	0.00008210538378761657	377.61528190284776	0.00006390344754239525	0.000028001392915614424	NaN
SIROHEMESYN-MONOMER	16.613357163358486	24.922707216765858	0.00001901135781250654	0.000028110284483794544	338.6344135098129	6.587867083812539e-6	2.8866901831438113e-6	NaN
PAPSSULFOTRANS-MONOMER	813.8843456683569	303.596602272079	0.0009365213168880572	0.00028856625213610944	486.64123105535026	0.0001807357651067605	0.00007919530740968383	NaN
BETACOMP-MONOMER	634.8399045713344	208.94074995106445	0.0007295269992377339	0.00018457073809035124	413.31092790008535	0.0003225698717959865	0.0001413445763924779	NaN
ALPHACOMP-MONOMER	891.2602263173858	303.2446225745311	0.001024556292387813	0.0002785722751094063	580.2527353544563	0.00046875686085675277	0.00020540120365230525	NaN
ACSERLYA-MONOMER	17133.172502376558	4034.350797629214	0.019716849857338972	0.0022511047752440142	1216.0855728241975	0.004691166216381482	0.0020555884464638153	NaN
ACSERLYB-MONOMER	762.9757988181339	268.3916137183572	0.0008764189635473304	0.00023849155811075695	651.357573335187	0.00019783090108482069	0.00008668610231789194	NaN
CYSN-MONOMER	901.1944969740889	263.00377628761606	0.0010303932580743508	0.00018019675210078422	534.0458136356453	0.00037591267148160426	0.00016471847483864473	NaN
CYSP-MONOMER	735.9370594210362	235.1814923820017	0.0008457517256306984	0.00019689547004988724	628.2744195745864	0.00021978646267475972	0.00009630665223196333	NaN
CYSS-MONOMER	509.3486952857669	208.88105789227305	0.000583082468940328	0.0001947172646267783	755.4415035096988	0.00021102605975208228	0.00009246799416622677	0.0
CYST-MONOMER	731.9597318715051	234.5507160213517	0.0008417374104183011	0.00019938230106747074	624.878948283053	0.00017604334393601297	0.00007713916906377566	1.0
CYSW-MONOMER	689.1492579240601	222.94767165603446	0.0007926531291234689	0.00019106304550363344	588.3313586125399	0.00017800693866045243	0.00007799958253942703	NaN
PD04028	24.806270445001292	19.917160828803254	0.00002824888570839119	0.00002160164898215884	69.43378402247178	7.447776000730331e-6	3.263487498160049e-6	NaN
EG10201-MONOMER	840.784135391455	269.9700729756623	0.0009644310907988397	0.0002230094740160734	853.2796185620467	0.0002966943666133455	0.00013000637453680394	85.0
EG10202-MONOMER	104.99607333839518	41.76649123276537	0.0001209533124249318	0.0000414511783237177	441.7500064232676	0.000043184895546374056	0.00001892287935500737	276.0
EG10203-MONOMER	307.4990035765394	124.10687303361034	0.00035191297351983263	0.00011340104425203779	902.6760881516362	0.00010646854428772607	0.000046652687083529584	9.0
EG10204-MONOMER	40.76865876720332	19.34069307088937	0.000046820433411881954	0.00001964748294853368	87.90214753141417	0.000010391703009003398	4.553465739456882e-6	2.0
DIHYDRODIPICSYN-MONOMER	1644.3428144535344	420.54305212525156	0.001889041613187136	0.00025961358897226653	571.1692200217353	0.0004081710649366775	0.00017885354868364708	13.0
DIHYDROPICRED-MONOMER	1408.9771178833075	484.5544520955881	0.0016101924569473357	0.00039957753982788934	1042.4794559954216	0.000321574624004166	0.00014090847590746608	NaN
MONOMER0-2001	10178.15313166021	3042.1767773941315	0.011657891208495856	0.002237651196029686	2046.7590037373154	0.0024152332064204056	0.0010583136997569587	2574.0
MONOMER0-1981	382.49700055164607	160.1625109658378	0.00044072742460327964	0.00016252495621909654	643.1225429964918	0.00012528715157350827	0.00005489867751126418	NaN
DIAMINOPIMEPIM-MONOMER	160.4105020386478	43.43637450430882	0.0001851927931063308	0.000035869718856385244	183.83773859569723	0.0000384652160433968	0.000016854796876187095	1.0
EG10210-MONOMER	76.63139456537006	70.82908619442553	0.00008818696989068503	0.0000784160970437686	604.3231932449353	0.000029927143737524433	0.000013113560267316385	3011.0
EG10211-MONOMER	92.88661332052266	65.34903566545486	0.00010765048409142286	0.00007127365721573486	368.59994668648426	0.00003943251239297281	0.000017278649519385226	NaN
EG10212-MONOMER	498.1480548877675	221.61365214034694	0.0005764753948316625	0.00023403595221981437	986.0493712250334	0.000306502138392115	0.00013430397164252821	NaN
DALADALALIGA-MONOMER	334.31234567649926	154.6029116691383	0.00038398070954487264	0.00015431072976436418	1078.120170941293	0.00010431457438327196	0.000045708854474451424	NaN
DALADALALIGB-MONOMER	147.80176363899142	110.07318998467481	0.00016820218718260386	0.00011331004760958823	316.1131036344322	0.000038521027967827835	0.000016879252702679605	1810.0
EG10215-MONOMER	766.0390915549295	258.9698305281101	0.0008801458695310594	0.0002281968777234558	778.5656983612391	0.0004290769523334606	0.00018801414939863275	366.0
EG10216-MONOMER	142.1095068365438	83.788309387384	0.00016539065850866715	0.0000998279871235186	300.74263461033115	0.00002765659041712422	0.000012118642808157399	19.0
CARBOXYL-TRANSFERASE-BETA-MONOMER	1937.5890216322616	498.92052978515096	0.0022231231877397743	0.00029751906460626846	706.364839904448	0.0005126213404302976	0.0002246218650534434	2609.0
EG10218-MONOMER	151.2553225704672	74.73765705362237	0.00017346551705574298	0.00007642707060877071	320.5561494557832	0.000027547811907323598	0.00001207097793386902	NaN
DEOA-MONOMER	20.110726157591646	45.51354755452115	0.000023782153965882314	0.00005267661647382909	606.6647221369358	7.535734683919769e-6	3.3020294820912525e-6	NaN
PPENTOMUT-MONOMER	136.89910169218962	131.14706671635986	0.00015957905252425648	0.00014942870663197264	640.7881813764257	0.00004820308394093983	0.000021121763302036835	63.0
DEOXYRIBOSE-P-ALD-MONOMER	35.84187299112277	102.036051737856	0.0000431980516719755	0.00012406603582235053	1761.6379189594795	7.890665010257205e-6	3.457553853743475e-6	1158.0
DEOD-MONOMER	421.69237079573423	375.54523415303856	0.0004927299467235137	0.0004356493111528221	1973.8295141634828	0.00008685718966979811	0.00003805932839345683	NaN
PD01196	133.33181817256548	41.37507222637535	0.00015323438742210078	0.00003487399959949191	306.8168847168158	0.000030221559568543723	0.000013242568226698841	NaN
DIACYLGLYKIN-MONOMER	483.21414046008505	177.7008694207507	0.0005589388111426006	0.00017728710222350436	1022.8337663680667	0.000050808935525669036	0.000022263602700535177	NaN
DGTPTRIPHYDRO-MONOMER	66.618643602025	51.78555033822053	0.0000761772506130346	0.00005508157800000989	324.02846534653463	0.000031408150251473245	0.000013762511879514656	NaN
EG10226-MONOMER	1335.7901790712397	358.89754395811434	0.0015394433953430826	0.000275572326512577	682.2396242264954	0.00016611469982509463	0.00007278860777856984	NaN
EG10227-MONOMER	6.8241083587613005	16.714750339034936	7.949632804203807e-6	0.000019692761756555967	554.9397450753187	3.7748720347731253e-7	1.6540840771027555e-7	3825.0
EG10228-MONOMER	30.934319510968802	42.46404121254745	0.00003577020760822608	0.00004952091852802169	675.4089333333334	2.107706405866491e-6	9.235607387578034e-7	1660.0
EG10229-MONOMER	78.59454216428468	47.6786123102282	0.00009060859965117992	0.00005216504505207467	385.8349638749263	0.00002288415642225657	0.000010027444217260287	4445.0
EG10230-MONOMER	7786.81680871723	1994.8881691615318	0.008930977507808848	0.0011719793999099579	1334.760770333379	0.0010831873968509419	0.0004746341092214557	9256.0
DLACTDEHYDROGFAD-MONOMER	1096.2809771667376	410.8104662531806	0.0012580761446539532	0.0003706510065957309	1032.7843056034978	0.0005622920224721241	0.00024638670463141785	10.0
DMSA-MONOMER	11.035720610596897	21.930310326813878	0.000012438350736870096	0.000023742557387480352	622.5740698208543	7.92010090812221e-6	3.470452158508567e-6	NaN
DMSB-MONOMER	10.549636951738092	20.758451475969892	0.000011926657724344207	0.0000225627167706337	595.1519292604502	1.915220254475136e-6	8.392166139381216e-7	59.0
DMSC-MONOMER	21.831334718894592	50.89914494888874	0.000024612382173668147	0.00005524881215335315	632.5820455349769	5.343790112956744e-6	2.3415570265157676e-6	NaN
PD03831	80.73323331779497	40.261688997003695	0.00009310115923927769	0.000042097792351761284	168.71250090395145	0.000033686624145050986	0.000014760899997772491	NaN
EG10236-MONOMER	1145.4008065025027	268.844048507768	0.0013169176232044931	0.00014952310301643025	160.56200194094473	0.0004762556554374963	0.0002086870466157788	NaN
EG10237-MONOMER	138.4923288624895	81.5324044497369	0.0001586025536117228	0.00008312858588793752	404.29114051924444	0.00003072177870793411	0.000013461755660314033	NaN
EG10238-MONOMER	407.5613151568324	127.9471988298683	0.0004690453432726138	0.00011324346732100976	72.75233971889944	0.0004202117062409311	0.00018412955085696806	NaN
EG10239-MONOMER	3.044825824364844	2.5431126711165413	3.5550846567720454e-6	2.763135269810316e-6	216.06124512494583	1.5847142554093373e-6	6.943945629107596e-7	44.0
EG10240-MONOMER	455.1466482920345	168.95615986207244	0.0005230154374046913	0.000160094022119081	499.8099441610522	0.00014852871201615078	0.00006508273003041315	505.0
EG10241-MONOMER	5720.976419674427	1422.3952569560906	0.006569074091128349	0.0008272492694099565	1224.8563814811748	0.0031379398806306775	0.0013749913490163847	NaN
EG10242-MONOMER	501.2167236293834	203.84450665097862	0.0005776592380634689	0.0002034102223049428	1047.4190548709157	0.0001614662760325477	0.00007075174832795814	1.0
EG10243-MONOMER	337.61573677321644	102.58133763058696	0.0003876729232948289	0.00008273913393635071	655.3064398234668	0.00007261964648123361	0.00003182068155501302	71.0
EG10244-MONOMER	210.65520491311065	118.45774237704163	0.00024125893624341252	0.00012053612527703512	614.9512666163546	0.000032528464462100044	0.000014253414320731078	43.0
MONOMER0-2383	55.42400006513902	18.995122012979515	0.00006383795346248158	0.000017499072130887854	115.72105319081115	0.00002091888698299421	9.166296910343457e-6	149.0
EG10246-MONOMER	347.77107501776055	88.88218219464338	0.00039934901045181814	0.00005716143575184298	148.56924521820798	0.00013650900244594055	0.000059815899783363664	805.0
HOLO-ACP-SYNTH-MONOMER	243.0871621167739	90.45118477434481	0.00027971422901785803	0.00008621821822355693	314.0941191323491	0.000027126576132405832	0.000011886399653710343	NaN
DPPA-MONOMER	2757.3055752895125	787.9593705293219	0.003170141965485338	0.0006110461596107131	847.460217010071	0.0013198362494282237	0.0005783295710296717	NaN
DSERDEAM-MONOMER	153.71996734906577	163.88517645070536	0.0001779381056413398	0.0001822960256305437	1459.9800866135643	0.000058447081211907436	0.000025610506924523622	NaN
DSDX-MONOMER	10.698502006078284	23.461359477444176	0.00001236297776083919	0.00002621958587627386	546.1049459684123	4.00623417435842e-6	1.7554629920983365e-6	NaN
DUTP-PYROP-MONOMER	1153.0396228450688	364.80997083002103	0.0013259893340360127	0.0003074793417975715	1004.8621531387374	0.00014904157631050663	0.00006530745835370306	28.0
EG10252-MONOMER	8.175747114036033	26.89399587918815	9.465808503746625e-6	0.000030051729386996985	522.9678385416667	7.64865893624766e-6	3.3515109495353602e-6	NaN
EG10253-MONOMER	8.146114966300734	24.88075007490396	9.467091026481318e-6	0.000027996323481134787	521.0723958333333	1.1286325862424269e-6	4.945474105097979e-7	1584.0
PD03254	71.05013669016421	46.2597533316989	0.00008136706296642878	0.000048631634035833576	530.8251513215926	0.000020422336689755274	8.948717102084715e-6	1416.0
EG10255-MONOMER	256.3880433255913	224.2623172305199	0.0002995737992225724	0.00025674309978628924	3332.250939203133	0.000037031537426506365	0.00001622658353543376	154.0
KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER	1470.8363890997991	638.7145363158797	0.0017023184151246699	0.00066099616203576	1739.2360788165008	0.0002602022557892778	0.00011401615847174805	NaN
PGLUCONDEHYDRAT-MONOMER	36.98750552154982	31.20706477147398	0.00004336798628655172	0.00003722291855980647	151.06852401499847	0.000018978454712358323	8.316032824040975e-6	NaN
ENOLASE-MONOMER	10393.959829580037	3734.429103684922	0.011993349692039237	0.0036319814139923394	1406.0727882348342	0.003766654674729694	0.0016504833710977696	9671.0
ENTA-MONOMER	1741.7978308706033	446.0226525424713	0.0020028172867633223	0.00028914169135632844	463.846867773317	0.000362922480644192	0.00015902639637220708	NaN
ENTB-MONOMER	1886.7792927123685	490.3704237230588	0.0021696531742396367	0.00033174576109438136	502.4559392560196	0.00048748470628228173	0.00021360742379207507	950.0
ENTC-MONOMER	1896.5134400120508	489.1479150146603	0.0021762055872661394	0.0002891187580209881	505.0481768024086	0.0006462998679426858	0.00028319749934565945	17.0
ENTD-MONOMER	2123.4460557305038	534.0728049675093	0.0024388044522293834	0.000314520215863302	474.0468980980552	0.0003920158357099063	0.00017177460476719365	NaN
ENTE-MONOMER	2066.195797718913	522.090651378015	0.002374276839590481	0.00031838274184664057	550.2351834364562	0.0009694758057094697	0.0004248076434349321	NaN
ENTF-MONOMER	644.9062893760292	201.31048803097858	0.0007409080285547852	0.00017038366493693244	253.904342299715	0.0007267882770295263	0.00031846613749695956	165.0
UDPACYLGLCNACDEACETYL-MONOMER	175.71263717361788	118.81445306683374	0.0002013151695353328	0.00012511093085946557	184.18286622640906	0.000047360971073148976	0.000020752763910029655	NaN
EG10266-MONOMER	0.7806097419476974	8.466006474218329	8.76566654083142e-7	9.450984495426953e-6	381.9521912350597	2.5604718859154413e-7	1.121954794056095e-7	30.0
ACRF-MONOMER	0.051962618344369646	0.6235288518042933	5.8180968125615456e-8	6.902421034259121e-7	25.425298804780873	4.597498252765045e-8	2.014544753929241e-8	211.0
PD00969	10.850564979226759	16.397072142411368	0.000012401537591754287	0.00001823593851729737	744.9917540181691	2.500955918437706e-6	1.095875919532285e-6	116.0
ENVZ-MONOMER	98.97938757106769	47.2441698105401	0.00011452972090198459	0.000050024321672247386	157.3816408702801	0.000039552401294308544	0.00001733118277637885	276.0
EG10270-MONOMER	426.159950901463	150.5106418853768	0.0004884148567648345	0.00013185426116906385	316.93276644317046	0.00011439259254583497	0.00005012486890299079	134.0
EG10271-MONOMER	2983.8501660027237	1187.3645629916828	0.0034448528057638194	0.0011861150685093234	708.5823787034307	0.0006227781296834908	0.00027289067772047243	546.0
EG10272-MONOMER	1395.2449756441129	534.6309857195319	0.0016099617275777787	0.0005258265197265347	307.97317257938994	0.000171911241506037	0.00007532855276435676	45.0
FABA-MONOMER	4814.710316595998	1154.6754421113894	0.005541909360431083	0.000676824642045255	1207.174341715765	0.0007250783398740512	0.00031771687241044446	933.0
FABB-MONOMER	2092.026656108717	572.9613808788292	0.002401133882736797	0.00039502331582913367	985.1731122806009	0.0007075899419975068	0.0003100537568941676	8.0
BCCP-MONOMER	894.7289361780087	299.66352513043364	0.001026555601122317	0.00027187182748065824	208.53347461969395	0.00011847625716194978	0.00005191426058448905	NaN
BIOTIN-CARBOXYL-MONOMER	2223.5653293489963	536.4456456491392	0.002556766794485832	0.0003176286058793522	518.2438897681727	0.0008706709737461075	0.00038151306343700824	NaN
FABH-MONOMER	554.9982310684632	156.04943104703173	0.0006407839326461114	0.0001325207471958431	423.0616996218546	0.00014762776082963993	0.00006468794869792648	NaN
